cust_id_in,cust_id_out,trx_amount,trx_bankid,trx_clearinnum,trx_country,trx_date,trx_id,trx_type
87,417,1846.268984305344,2833913,7461,ESTONIA,2007-08-11,2742,INTERNATIONAL
83,71,919.8412892603149,362024,8198,FINLAND,2005-12-01,2743,DOMESTIC
224,160,254.55125532712498,1956136,3328,LATVIA,2001-01-24,2744,SWISH
157,441,2068.9906911216153,8557250,8094,SWEDEN,1978-05-11,2745,DOMESTIC
34,318,1266.8391717858924,2261247,1006,FINLAND,1986-11-07,2746,INTERNATIONAL
161,238,1605.9604393365855,4280770,4099,UK,1986-03-09,2747,INTERNATIONAL
463,396,1248.7862289454356,9351031,5006,UK,2017-12-06,2748,INTERNATIONAL
31,472,716.9691528651696,6112737,7463,NORWAY,1979-03-30,2749,ATM
440,271,180.5746795681166,3029754,5001,FINLAND,2003-03-31,2750,DOMESTIC
204,97,244.45957288439303,1678913,6664,NORWAY,1979-05-20,2751,ATM
201,69,137.48296191275915,5806105,5838,FINLAND,1976-05-08,2752,INTERNATIONAL
225,289,217.40857536555433,6217327,7907,ROMANIA,1979-08-16,2753,DOMESTIC
104,397,1008.4644599144804,434934,2989,UK,2005-09-22,2754,SWISH
70,361,1586.6265829278477,5285057,4858,FINLAND,1999-10-30,2755,INTERNATIONAL
231,203,788.3909198072223,564824,7251,NORWAY,1999-02-22,2756,INTERNATIONAL
141,86,738.3694651809387,8404988,3033,NORWAY,1999-09-01,2757,SWISH
392,293,347.09119746669927,8567652,4480,SWEDEN,2004-06-22,2758,INTERNATIONAL
18,225,390.3086436794695,5424438,6696,RUSSIA,1992-08-24,2759,SWISH
362,311,313.8768677559611,3485628,1029,FINLAND,1992-08-21,2760,INTERNATIONAL
256,26,335.64885610807323,7909339,2565,UK,1988-07-12,2761,ATM
334,186,1498.3900231526231,3759072,9301,FINLAND,1993-10-05,2762,INTERNATIONAL
495,258,115.55119136565187,9784483,2398,UK,2009-01-07,2763,DOMESTIC
488,415,2617.2931716341886,7824863,6699,FINLAND,2008-08-17,2764,SWISH
345,397,483.27555857983594,8844766,8174,FINLAND,2006-03-13,2765,ATM
219,74,864.6011143792451,6796552,5083,RUSSIA,2009-06-24,2766,INTERNATIONAL
60,371,497.8341173208691,4780528,3593,ESTONIA,2007-03-23,2767,INTERNATIONAL
393,383,1660.043060679977,275675,5608,SWEDEN,1991-02-28,2768,ATM
159,229,1271.1204298958253,5186039,7316,ESTONIA,1977-11-30,2769,ATM
308,322,673.1593093142537,1706074,1833,UK,1984-09-11,2770,INTERNATIONAL
120,346,634.9531179860534,7744214,2076,NORWAY,1981-11-18,2771,SWISH
245,201,905.9121216611312,4560683,6649,NORWAY,2001-07-24,2772,DOMESTIC
332,285,11.4436556047208,68148,7939,ROMANIA,2013-11-03,2773,INTERNATIONAL
416,168,57.03924144022549,8207764,1315,NORWAY,2018-07-29,2774,SWISH
370,59,1871.463454028084,3736390,5397,SWEDEN,2009-09-26,2775,DOMESTIC
110,420,37.24931937060991,4628552,3441,ESTONIA,1976-08-06,2776,DOMESTIC
114,37,134.26568776763418,1924247,7862,LATVIA,2006-08-07,2777,INTERNATIONAL
314,310,1200.8167627730738,9873342,9656,ESTONIA,1985-08-18,2778,SWISH
229,276,1009.7846036905282,8922348,6768,UK,2015-08-20,2779,SWISH
339,450,393.9685136086981,996589,7774,SWEDEN,1996-06-21,2780,ATM
202,210,252.96400395087514,6828043,5756,LATVIA,1995-02-16,2781,INTERNATIONAL
389,33,1343.2209819563682,2473615,5016,FINLAND,1996-07-20,2782,ATM
93,78,361.76581290857695,9186985,4838,RUSSIA,1984-05-18,2783,DOMESTIC
56,193,77.92804340217396,1683165,6592,ROMANIA,2013-11-08,2784,SWISH
446,66,489.4475188866079,2007638,6105,ROMANIA,1994-02-06,2785,INTERNATIONAL
394,391,1998.3018646354276,1664570,5587,ROMANIA,2011-05-10,2786,ATM
56,188,657.915975087258,516529,8825,UK,1977-06-21,2787,DOMESTIC
486,346,458.2677844952608,4179637,6392,ESTONIA,1982-07-12,2788,SWISH
1,287,219.5092484738272,2841964,3032,NORWAY,1994-08-07,2789,DOMESTIC
149,479,38.2711813265683,3409761,1348,LATVIA,1970-07-20,2790,INTERNATIONAL
376,110,433.210923514782,5934157,3876,RUSSIA,1996-11-08,2791,DOMESTIC
488,435,73.48483107146544,5382305,7373,NORWAY,1972-07-10,2792,ATM
273,282,606.5093848070632,4272959,5764,ESTONIA,2010-04-27,2793,INTERNATIONAL
448,435,996.1662307752331,5378484,2540,NORWAY,1996-04-16,2794,ATM
104,434,2304.0772858429095,1745371,8687,ESTONIA,2002-12-09,2795,DOMESTIC
435,276,1886.498063739606,3575805,6024,NORWAY,2002-02-21,2796,INTERNATIONAL
219,208,1419.6684684852814,774460,7291,FINLAND,2001-08-23,2797,INTERNATIONAL
131,84,586.0946506913211,7665169,2105,UK,2015-06-23,2798,ATM
23,76,175.7264712154044,1717218,1422,LATVIA,1996-06-05,2799,ATM
388,360,1974.318118153605,9878217,6368,ESTONIA,2002-06-21,2800,SWISH
149,402,1258.4723272494114,2215955,4069,UK,1997-11-04,2801,INTERNATIONAL
89,308,1275.5672317954934,9730453,8410,RUSSIA,2006-08-06,2802,DOMESTIC
418,282,281.21261347720656,6633723,4677,ROMANIA,1982-04-18,2803,INTERNATIONAL
213,339,492.4285596442951,4335311,2195,NORWAY,1996-11-06,2804,SWISH
378,93,637.7197075068528,8630687,8259,FINLAND,1973-09-01,2805,ATM
359,462,311.39576667834814,2073335,1099,LATVIA,1986-12-19,2806,ATM
498,184,1071.404794872866,1259946,3989,SWEDEN,1996-02-18,2807,SWISH
406,212,1161.075016357606,2778721,9126,UK,2011-08-03,2808,ATM
428,215,661.3586521870582,4561227,1894,FINLAND,2017-05-06,2809,DOMESTIC
72,358,208.486425119199,2506816,3028,RUSSIA,1996-11-19,2810,DOMESTIC
22,131,645.1759190409443,6338967,1270,ROMANIA,2014-04-29,2811,DOMESTIC
219,421,262.56409466371906,6917865,4393,UK,2000-01-03,2812,ATM
405,465,1038.3680205368005,880606,7200,UK,1988-05-04,2813,INTERNATIONAL
29,268,1599.1217034571243,4584412,2547,RUSSIA,1990-02-12,2814,DOMESTIC
490,101,887.7703071287599,4817111,5841,NORWAY,2005-07-30,2815,DOMESTIC
188,142,129.03829949883092,8822026,5180,LATVIA,2017-07-02,2816,ATM
352,30,956.6292909536235,3562707,4232,SWEDEN,1972-03-16,2817,DOMESTIC
163,346,2404.3684991032164,7421873,7535,LATVIA,1970-08-23,2818,INTERNATIONAL
112,304,23.04123362483734,1332021,6963,RUSSIA,1993-03-31,2819,SWISH
113,15,14.195507996886784,2945868,3271,ESTONIA,2014-02-16,2820,SWISH
67,187,591.6902319816446,3777483,4468,RUSSIA,1976-12-12,2821,ATM
484,149,898.5289610920669,4064390,4320,RUSSIA,1971-05-10,2822,SWISH
493,6,190.50625304221995,4102149,4501,ROMANIA,1990-04-18,2823,INTERNATIONAL
448,266,171.33792396569356,5589927,5898,ROMANIA,1982-01-13,2824,DOMESTIC
285,446,888.4748116598566,9777389,4750,SWEDEN,1993-02-19,2825,ATM
220,380,1464.2157991633833,4080897,9913,NORWAY,2007-06-08,2826,DOMESTIC
473,136,572.226735660324,7869580,8174,ESTONIA,1990-09-23,2827,ATM
106,67,137.9725847314268,2314705,7051,RUSSIA,1970-10-04,2828,INTERNATIONAL
395,343,96.14226922378371,4654998,6096,UK,1992-03-11,2829,INTERNATIONAL
123,66,376.07246782534895,4736449,1449,ESTONIA,2018-04-15,2830,ATM
394,266,643.9036964552934,8435817,3471,UK,1992-10-20,2831,DOMESTIC
479,69,317.02697538492987,4262927,5974,NORWAY,1989-08-01,2832,SWISH
20,125,1592.091819419282,3946430,7346,SWEDEN,1971-06-05,2833,DOMESTIC
346,268,1194.9558808209977,5130218,2350,LATVIA,1978-01-26,2834,ATM
401,289,1865.199691129315,3851135,1749,UK,1996-12-24,2835,SWISH
276,174,340.3723457518179,5594259,8456,LATVIA,2005-10-29,2836,SWISH
2,97,1511.5687140044943,3924235,8720,NORWAY,1997-04-09,2837,SWISH
129,245,95.49005689900399,6392630,7847,FINLAND,1980-11-05,2838,INTERNATIONAL
459,60,885.430324823443,5450296,9590,NORWAY,1977-11-10,2839,SWISH
480,305,271.46681321301566,6431099,2949,LATVIA,1997-09-06,2840,DOMESTIC
350,476,1898.4272569529046,6907283,4962,RUSSIA,2010-11-29,2841,DOMESTIC
221,57,1284.2812171211274,3778351,1080,FINLAND,2005-02-03,2842,SWISH
209,291,2402.753046803927,7434389,5734,LATVIA,1988-04-26,2843,DOMESTIC
472,450,305.29392771092404,4803506,2430,LATVIA,2015-06-16,2844,ATM
311,283,823.746310692406,972272,5228,UK,1988-07-03,2845,SWISH
160,233,393.3442624070187,3470292,2716,SWEDEN,2006-10-13,2846,SWISH
319,266,855.9888395847378,1427625,9692,ESTONIA,1999-09-28,2847,DOMESTIC
153,62,554.1925534751493,4595848,5433,UK,2018-07-24,2848,INTERNATIONAL
381,61,918.182220026955,1832317,3110,ESTONIA,2017-10-17,2849,DOMESTIC
391,83,1114.242969005152,2880335,6060,FINLAND,1974-06-15,2850,ATM
124,332,76.48514730897858,5545901,3836,SWEDEN,2010-04-14,2851,DOMESTIC
264,335,646.3945260529114,3578497,1759,FINLAND,1975-03-09,2852,INTERNATIONAL
315,340,234.9279173005471,579283,6586,NORWAY,2015-01-26,2853,DOMESTIC
449,443,428.95868458643923,8712658,2974,ROMANIA,2012-02-09,2854,SWISH
322,176,237.6098717373584,7215487,4800,SWEDEN,1985-09-18,2855,DOMESTIC
68,278,692.275258353172,4676833,9286,NORWAY,1986-11-21,2856,ATM
33,94,133.2581551353622,4690154,6675,LATVIA,2006-02-28,2857,DOMESTIC
444,4,291.3792552476474,2874798,8117,ESTONIA,2016-03-26,2858,SWISH
124,168,375.45052340611176,4556267,1213,FINLAND,1988-01-02,2859,SWISH
499,277,77.17852717226216,7596117,7832,LATVIA,2002-07-30,2860,DOMESTIC
39,474,1765.520688237723,9865145,9492,FINLAND,2013-10-14,2861,INTERNATIONAL
434,303,1711.624334931401,659343,4495,LATVIA,2003-12-05,2862,SWISH
50,280,591.1929673777048,2766272,1930,UK,1983-05-01,2863,SWISH
180,440,347.85579459204496,3682179,3941,SWEDEN,1996-03-26,2864,INTERNATIONAL
44,416,432.16989474557204,6147838,7201,UK,1972-12-22,2865,DOMESTIC
188,313,440.7758473858763,7530949,2711,RUSSIA,2014-10-02,2866,ATM
92,178,668.0489431301669,1531318,3564,UK,1987-10-26,2867,ATM
78,384,1224.3688419114733,8581366,5111,NORWAY,1986-02-19,2868,INTERNATIONAL
431,116,120.63993596493195,6091486,6993,ROMANIA,1971-08-31,2869,DOMESTIC
443,22,1214.7091923629116,5401731,5095,NORWAY,1996-07-31,2870,DOMESTIC
306,298,507.4325683802995,7328638,4134,FINLAND,2003-11-10,2871,SWISH
442,221,1298.4575695442786,5713464,3705,UK,1979-01-15,2872,INTERNATIONAL
150,327,1351.0613971496791,1163200,5478,RUSSIA,1992-04-26,2873,SWISH
362,183,220.45932781606555,759279,6512,NORWAY,2005-10-09,2874,DOMESTIC
465,124,507.41751061552554,9985078,7469,NORWAY,1985-10-23,2875,SWISH
393,430,580.1304155074092,3030432,4905,NORWAY,1996-03-19,2876,ATM
248,463,1177.4143133363523,4447466,5158,LATVIA,2000-11-29,2877,DOMESTIC
261,65,321.1252183590545,485164,4305,NORWAY,1970-08-23,2878,ATM
328,360,879.2281077025295,4715664,2009,ESTONIA,1997-07-23,2879,DOMESTIC
392,11,245.10710968380351,7739141,8010,UK,1993-07-11,2880,SWISH
454,7,1332.8857813813709,1120719,3300,LATVIA,2007-08-17,2881,ATM
388,297,800.46849157917,795621,5546,ROMANIA,2005-12-20,2882,SWISH
434,430,313.94791397919886,4693530,5285,UK,1998-02-24,2883,ATM
235,204,1221.009709760732,1145810,1617,ROMANIA,1974-08-10,2884,ATM
211,151,297.4843439773233,1078192,8504,UK,1987-09-19,2885,INTERNATIONAL
324,100,815.1441117134254,6586707,7102,UK,1975-11-03,2886,DOMESTIC
345,308,395.5945241255622,836979,9567,LATVIA,1984-02-17,2887,SWISH
38,139,69.68927920498732,9006469,5097,RUSSIA,1973-06-05,2888,SWISH
176,413,290.07380084986835,8287061,5852,NORWAY,1998-06-18,2889,SWISH
387,78,594.3894705780377,6319575,8283,LATVIA,2012-09-15,2890,ATM
365,283,538.4827885144565,8004135,8942,LATVIA,1975-04-29,2891,ATM
363,367,2443.7032618588382,8696245,6162,NORWAY,2015-02-05,2892,ATM
223,68,1089.214628916468,2775394,8858,ROMANIA,2009-08-15,2893,ATM
123,110,418.5389837328421,3626961,3380,RUSSIA,2016-12-27,2894,INTERNATIONAL
456,317,2370.2191471687797,845361,2517,UK,1975-02-25,2895,DOMESTIC
325,254,890.7972618537603,6250512,6719,UK,1994-09-26,2896,ATM
232,180,468.0746837528667,9884695,6030,NORWAY,2016-11-20,2897,INTERNATIONAL
33,360,1323.8511138621711,8648626,4306,ROMANIA,2011-06-15,2898,INTERNATIONAL
210,440,1300.5051173954898,7235011,5260,RUSSIA,2008-01-02,2899,DOMESTIC
136,33,1125.802299753467,7984670,2416,SWEDEN,2008-05-11,2900,INTERNATIONAL
458,495,964.6504915833078,9794581,5662,ROMANIA,1980-07-07,2901,DOMESTIC
494,441,430.1801153353647,7360102,2208,UK,1987-11-25,2902,DOMESTIC
498,264,1817.6902572546724,1365130,5378,ROMANIA,1974-11-06,2903,SWISH
138,212,100.29271002908543,9552561,9974,SWEDEN,2005-09-20,2904,INTERNATIONAL
339,473,293.347365179587,1383887,6456,ESTONIA,1982-12-12,2905,DOMESTIC
387,113,885.4694133657613,443068,2066,RUSSIA,2018-08-30,2906,ATM
237,92,390.41732249932176,9774985,9636,UK,2003-10-04,2907,INTERNATIONAL
496,445,483.5674320915864,1628196,6855,FINLAND,2017-05-03,2908,INTERNATIONAL
413,394,1519.1561680770849,3010828,3079,NORWAY,1982-07-25,2909,SWISH
450,91,1218.2017645277501,9970495,7362,SWEDEN,1976-07-27,2910,ATM
271,473,879.5711117196978,3857668,2496,ESTONIA,2015-09-05,2911,DOMESTIC
213,164,381.3933577410333,4185494,3300,ESTONIA,1991-01-10,2912,SWISH
467,277,295.4650049326825,1956961,5163,FINLAND,1994-04-23,2913,DOMESTIC
56,407,220.4370564744324,8347187,3366,LATVIA,2015-02-22,2914,DOMESTIC
356,353,375.96598342238,7274516,8315,SWEDEN,2017-05-06,2915,ATM
434,200,60.15946329739164,9200977,6632,ROMANIA,1973-05-12,2916,SWISH
64,117,1229.7737672569508,4393896,8198,NORWAY,1988-12-02,2917,SWISH
464,232,1156.0198404720995,8554405,6542,LATVIA,1974-05-26,2918,SWISH
92,446,263.738124516698,9288557,2422,ESTONIA,1992-10-13,2919,ATM
145,72,2276.390083351712,6703055,7372,SWEDEN,1980-07-17,2920,SWISH
486,33,1593.3113517214001,4633847,3860,ROMANIA,1980-08-04,2921,ATM
184,220,1585.7579032666513,1792401,1503,NORWAY,1997-05-01,2922,INTERNATIONAL
172,125,1119.9885729227444,8366221,9672,ESTONIA,2004-07-17,2923,INTERNATIONAL
380,32,411.1599393147659,1601084,3142,LATVIA,1993-06-14,2924,ATM
43,40,125.28648823235413,1739256,2959,FINLAND,2000-08-31,2925,ATM
344,449,2427.091737409658,4492808,5380,FINLAND,1980-12-17,2926,DOMESTIC
212,264,1275.296086523673,4305155,1797,SWEDEN,1976-05-05,2927,SWISH
351,368,794.4221800581978,2618888,4177,FINLAND,2003-11-08,2928,INTERNATIONAL
428,404,445.6740140825162,2479860,6759,FINLAND,1980-08-29,2929,SWISH
124,360,734.4828642215264,1442597,7977,LATVIA,1990-08-19,2930,SWISH
111,186,1273.3195801406553,5822473,9194,ESTONIA,2012-01-22,2931,INTERNATIONAL
66,28,623.1287845754836,6994010,7950,SWEDEN,2015-09-29,2932,ATM
68,86,253.15038235780656,7839064,8073,LATVIA,1971-03-12,2933,INTERNATIONAL
466,406,325.79330468704273,3651678,1429,FINLAND,2006-05-23,2934,INTERNATIONAL
341,56,967.8553446910307,1067139,5549,ESTONIA,2015-12-26,2935,INTERNATIONAL
434,474,1148.4918375424033,6361832,4186,LATVIA,2008-08-18,2936,SWISH
42,433,123.76470433771216,5257067,5467,LATVIA,1989-07-31,2937,INTERNATIONAL
45,355,913.3185436778105,9212903,5746,SWEDEN,1982-08-12,2938,INTERNATIONAL
261,36,1235.6648427667171,6075793,9101,FINLAND,1970-12-10,2939,INTERNATIONAL
450,372,596.3522288255812,3796893,1000,SWEDEN,2001-01-12,2940,SWISH
357,113,752.533841587239,6341190,5925,FINLAND,2010-03-09,2941,SWISH
451,420,221.95506532164688,5488902,4564,SWEDEN,1975-01-31,2942,SWISH
310,126,2206.376494706584,3483041,7635,FINLAND,1978-06-14,2943,INTERNATIONAL
208,138,381.15673992729745,6290579,9247,RUSSIA,1998-02-21,2944,INTERNATIONAL
24,199,510.7522454336534,4470030,6530,LATVIA,1997-11-20,2945,ATM
136,308,1369.9866173687176,8882693,5812,RUSSIA,2006-11-12,2946,SWISH
277,322,150.1629976547638,2640610,7466,ROMANIA,2000-11-08,2947,INTERNATIONAL
215,144,885.880357179861,7383456,6457,ROMANIA,1985-12-21,2948,ATM
442,453,538.0516241259807,7195638,5072,SWEDEN,1993-07-14,2949,INTERNATIONAL
279,422,21.970821271277032,5461345,8468,LATVIA,2001-02-16,2950,INTERNATIONAL
204,438,651.153644007376,1542872,1704,SWEDEN,1980-10-01,2951,SWISH
250,495,948.641309840643,1298665,2700,LATVIA,1995-11-25,2952,INTERNATIONAL
87,367,49.43614474915344,6332757,4053,ESTONIA,1984-11-30,2953,SWISH
104,257,1091.5034548842632,9556922,9692,SWEDEN,2003-05-19,2954,SWISH
346,275,670.0016739834539,9422866,5268,RUSSIA,1980-10-15,2955,ATM
317,177,534.9161025652252,8580361,7096,SWEDEN,2011-08-17,2956,ATM
443,138,2432.1123062035595,9191004,7824,UK,2008-03-29,2957,ATM
248,483,91.82382835089831,532734,5194,SWEDEN,2015-05-27,2958,ATM
409,394,1542.650353823614,2945934,6586,LATVIA,2012-07-04,2959,SWISH
363,242,316.43215914422024,1461418,5387,FINLAND,1971-09-25,2960,SWISH
61,458,1017.5450903128298,3607935,9250,ESTONIA,2014-11-30,2961,INTERNATIONAL
467,362,1394.6266206193516,872428,8997,LATVIA,2011-12-25,2962,ATM
383,339,441.2343217045994,5804126,6614,NORWAY,2011-08-25,2963,SWISH
422,93,1589.1189492817753,5306053,6280,ROMANIA,2001-02-10,2964,SWISH
366,350,1602.8780780638635,6860410,9459,LATVIA,2014-08-28,2965,SWISH
169,279,983.2969516139552,8944221,4997,NORWAY,2005-11-26,2966,DOMESTIC
15,40,1.963277837273814,3884902,6529,RUSSIA,1980-10-13,2967,INTERNATIONAL
180,26,2228.391331617301,4860974,8906,RUSSIA,1974-11-27,2968,INTERNATIONAL
142,61,944.6909135445529,6790295,1603,FINLAND,2006-04-14,2969,DOMESTIC
1,219,977.1966157474059,7445766,7690,LATVIA,1984-07-29,2970,DOMESTIC
154,432,924.4705545057402,3890046,6001,ROMANIA,1970-08-23,2971,ATM
193,139,586.3391219556204,462639,7848,RUSSIA,1983-12-26,2972,INTERNATIONAL
83,31,427.4645192224095,9534160,2627,ROMANIA,1978-03-26,2973,ATM
138,162,26.2602785254417,810565,9213,ROMANIA,2002-01-05,2974,INTERNATIONAL
460,333,1197.9832509825562,8820926,7727,ESTONIA,1979-06-15,2975,INTERNATIONAL
174,210,837.9839524322026,7286050,4565,FINLAND,1978-09-20,2976,INTERNATIONAL
297,251,10.552876866502123,507280,2910,ESTONIA,2002-11-10,2977,ATM
197,195,2114.6711616820266,2372001,9922,NORWAY,2005-12-23,2978,INTERNATIONAL
284,305,724.9642879074447,6982171,9248,LATVIA,1978-10-09,2979,SWISH
268,110,764.5269541918392,8650059,3733,RUSSIA,1970-02-27,2980,ATM
190,479,2853.33137912743,4987713,9165,SWEDEN,2012-09-06,2981,INTERNATIONAL
486,396,873.1144807357349,3741768,3952,ROMANIA,2005-05-26,2982,DOMESTIC
420,217,955.6765449500152,5703498,5933,SWEDEN,1997-01-18,2983,SWISH
173,233,2494.4288078875047,801571,9346,LATVIA,2013-05-02,2984,SWISH
121,341,2291.11240727394,889299,9887,NORWAY,1989-03-11,2985,INTERNATIONAL
39,244,1167.2850610533537,8402658,9875,ROMANIA,2008-11-01,2986,DOMESTIC
216,284,498.4835796619856,2937180,5052,LATVIA,2009-05-06,2987,INTERNATIONAL
15,370,552.5139343745376,9008305,7556,ROMANIA,1970-04-06,2988,DOMESTIC
371,355,819.8484937672524,8440959,7948,ROMANIA,2011-01-31,2989,SWISH
157,11,770.4256829931857,7853517,9339,FINLAND,1976-07-03,2990,INTERNATIONAL
243,39,299.09637827484215,5605003,7541,ROMANIA,1980-02-29,2991,ATM
384,32,1163.0245688086084,4114151,3693,NORWAY,1979-06-12,2992,DOMESTIC
481,447,543.4720480744618,2115565,4864,SWEDEN,2003-09-29,2993,INTERNATIONAL
284,112,461.669570725571,630122,4394,UK,1976-07-16,2994,SWISH
0,80,1650.1919995211308,2767153,9944,LATVIA,1989-09-30,2995,DOMESTIC
356,459,1595.666647351635,1186269,6612,NORWAY,2006-12-27,2996,SWISH
215,369,218.63666267625567,1652942,6790,UK,1996-12-06,2997,DOMESTIC
305,352,224.83247994462909,1441835,9158,ROMANIA,2016-03-21,2998,DOMESTIC
390,13,100.01297353093835,760667,4229,FINLAND,2007-12-03,2999,DOMESTIC
209,151,1035.9873077553902,1462013,6963,RUSSIA,2008-07-26,3000,ATM
487,212,409.46358706009477,4944024,5447,NORWAY,1970-12-22,3001,DOMESTIC
51,305,467.91971385431947,5744236,6872,FINLAND,1988-03-08,3002,ATM
91,41,90.20398997133293,2487360,4906,ESTONIA,1993-09-26,3003,SWISH
270,243,25.298362603189133,6570903,7337,ROMANIA,1976-05-06,3004,INTERNATIONAL
59,280,2802.2517479747053,6695007,1733,NORWAY,1987-05-10,3005,DOMESTIC
382,326,1762.702376529244,4858965,5218,NORWAY,2007-04-08,3006,DOMESTIC
478,339,1343.2745142845918,5619012,1890,ESTONIA,1983-04-06,3007,SWISH
454,44,429.5582004133614,4935944,9469,ROMANIA,1979-09-28,3008,INTERNATIONAL
84,326,705.8999249076195,3221017,9887,FINLAND,2003-08-02,3009,INTERNATIONAL
445,112,1691.393971751261,5320637,7595,NORWAY,2008-01-26,3010,ATM
232,233,702.0676708903368,7599337,4319,SWEDEN,2011-04-07,3011,INTERNATIONAL
48,451,1026.5383259316732,6190445,2551,FINLAND,1999-08-31,3012,INTERNATIONAL
289,364,28.22130511406663,9293984,1080,SWEDEN,1993-09-17,3013,SWISH
474,86,1064.5585642416374,3343759,5831,ESTONIA,1994-11-22,3014,ATM
320,277,174.811930712193,7529203,3690,UK,2014-04-04,3015,ATM
241,211,1323.606550248187,1877410,3734,UK,1993-10-31,3016,ATM
475,452,773.6832267549504,6745292,1780,SWEDEN,2001-04-29,3017,SWISH
165,47,1146.7268089317006,2105991,3513,SWEDEN,1994-02-22,3018,INTERNATIONAL
10,452,992.0823172625129,307525,9549,UK,1999-12-03,3019,DOMESTIC
199,190,366.1486481007042,3901588,9639,LATVIA,2000-01-11,3020,ATM
8,215,371.9273018828225,4049944,4328,SWEDEN,2003-09-19,3021,ATM
53,281,454.1864476554633,6157328,3597,SWEDEN,1979-08-07,3022,SWISH
120,48,853.7232084742119,6072391,3859,ESTONIA,2013-02-14,3023,ATM
288,168,466.50251977798854,703061,2379,NORWAY,1988-12-05,3024,ATM
122,292,617.0985258580687,5218015,9614,LATVIA,2016-05-26,3025,DOMESTIC
295,106,56.39534080895895,6384158,2019,RUSSIA,2010-12-04,3026,SWISH
483,136,506.69983343107515,4490071,9588,UK,1989-09-05,3027,SWISH
404,267,9.93513003005749,6999212,1565,FINLAND,1982-04-24,3028,ATM
50,178,682.5439338130295,9854511,3995,LATVIA,1999-03-04,3029,ATM
182,335,640.928503800137,6091186,7614,RUSSIA,1989-07-13,3030,DOMESTIC
32,334,967.4003680701087,8764780,8862,SWEDEN,1989-06-29,3031,ATM
381,108,1110.5056247252478,4848932,4586,SWEDEN,1992-07-25,3032,INTERNATIONAL
191,209,465.56743874830335,4427851,4290,NORWAY,1977-05-09,3033,SWISH
265,173,1019.1273665563791,7305408,1797,SWEDEN,2016-01-02,3034,SWISH
79,186,439.83870017748535,6074641,3715,FINLAND,2015-04-09,3035,DOMESTIC
128,36,988.561586555697,4982620,7945,LATVIA,1990-11-28,3036,ATM
103,127,334.03534082549487,1323327,6712,SWEDEN,2017-08-13,3037,ATM
148,269,1154.7344525088474,3818294,1572,SWEDEN,1985-02-14,3038,DOMESTIC
314,396,1774.589803719198,2976054,2239,SWEDEN,1990-12-31,3039,SWISH
360,233,376.21743803625066,5754831,2523,NORWAY,1986-07-28,3040,ATM
112,337,340.7740710870639,3102527,9616,SWEDEN,1990-08-18,3041,ATM
27,336,254.9631650285324,1025426,7906,ESTONIA,2014-05-14,3042,SWISH
310,405,40.276517138114485,1712469,6506,UK,1978-05-23,3043,INTERNATIONAL
370,196,420.34439844527475,2613960,9511,NORWAY,2001-10-16,3044,DOMESTIC
29,216,837.0801945208743,7895775,6587,RUSSIA,2014-11-14,3045,ATM
190,227,463.26335760371114,9177631,7188,LATVIA,1995-06-24,3046,SWISH
423,79,23.832688485775034,6667097,4461,SWEDEN,1981-07-15,3047,INTERNATIONAL
318,196,548.0523222939738,3542521,2540,NORWAY,1970-06-13,3048,SWISH
79,78,2235.163016989205,8522591,3817,RUSSIA,1980-02-01,3049,ATM
475,59,446.4434562908713,7876077,2029,NORWAY,2012-09-03,3050,ATM
149,137,751.765987141591,2533553,7540,SWEDEN,1999-10-29,3051,SWISH
398,447,1040.5853458566187,7857949,3734,UK,2014-06-08,3052,SWISH
478,153,1373.8722255468113,8043700,4432,ESTONIA,2016-03-10,3053,DOMESTIC
44,331,2118.688785851264,5045592,8057,NORWAY,2015-11-27,3054,ATM
80,337,589.8196448903867,6802142,5458,UK,1984-03-25,3055,SWISH
487,323,41.53642260746527,1219708,7416,UK,1996-06-01,3056,INTERNATIONAL
422,426,78.15671215769098,4655589,4848,RUSSIA,1991-07-10,3057,INTERNATIONAL
283,78,568.4464576147851,2339235,7581,SWEDEN,1970-03-19,3058,SWISH
102,204,71.47170422023808,9100584,3827,FINLAND,1990-08-31,3059,SWISH
207,334,361.2452464163443,9010382,7353,RUSSIA,1974-03-28,3060,DOMESTIC
323,195,1397.0650711072667,6097936,9676,ESTONIA,1999-05-04,3061,ATM
362,129,800.5399473028173,8195516,2404,SWEDEN,1989-05-24,3062,SWISH
498,222,672.4429597228452,7142738,3932,SWEDEN,1996-03-19,3063,DOMESTIC
273,277,217.44536867228283,7319745,8974,RUSSIA,1974-09-13,3064,DOMESTIC
46,118,335.791544009603,1326046,8681,NORWAY,1988-07-30,3065,SWISH
300,269,657.7064246430659,3748164,5886,SWEDEN,1989-03-08,3066,SWISH
164,36,878.6431401695464,5128503,7592,LATVIA,2006-05-03,3067,SWISH
114,426,290.60206343392196,4514401,4880,ROMANIA,1976-10-15,3068,INTERNATIONAL
71,304,1037.524502709809,5351418,9527,LATVIA,2014-12-24,3069,INTERNATIONAL
54,134,920.0898448276722,229011,3315,RUSSIA,1981-05-20,3070,ATM
145,121,2283.048021518867,3563928,9953,SWEDEN,1982-11-26,3071,INTERNATIONAL
279,337,1459.8343098589364,1565578,3258,SWEDEN,1973-06-13,3072,ATM
451,86,844.1475405813386,1598686,9358,FINLAND,2018-06-12,3073,INTERNATIONAL
